Date,close,volatility,supertrend,direction,cluster,assigned_centroid,trend_signal,signal_change
2023-12-29 00:00:00-05:00,406.0384826660156,3.9383069413607306,394.63448333873276,-1.0,2.0,4.542484553966671,-1,0.0
2024-01-02 00:00:00-05:00,399.1674499511719,4.464582313672356,394.63448333873276,-1.0,2.0,4.539887812623528,-1,0.0
2024-01-03 00:00:00-05:00,394.94366455078125,4.484125781471976,394.63448333873276,-1.0,2.0,4.538089037425091,-1,0.0
2024-01-04 00:00:00-05:00,392.9111022949219,4.3857121222068125,407.93830169317636,1.0,2.0,4.498445242477032,1,2.0
2024-01-05 00:00:00-05:00,393.3770751953125,4.365553446223265,407.51626252211264,1.0,2.0,4.481713774217859,1,0.0
2024-01-08 00:00:00-05:00,401.50738525390625,4.770780389354422,407.51626252211264,1.0,2.0,4.491349328055745,1,0.0
2024-01-09 00:00:00-05:00,402.30059814453125,4.787469793072373,407.51626252211264,1.0,2.0,4.500901601120797,1,0.0
2024-01-10 00:00:00-05:00,405.0272216796875,4.7400223305207625,407.51626252211264,1.0,2.0,4.508374123914546,1,0.0
2024-01-11 00:00:00-05:00,405.8699951171875,4.95610536482866,407.51626252211264,1.0,1.0,5.180876306498008,1,0.0
2024-01-12 00:00:00-05:00,406.0781555175781,4.767859992940209,407.51626252211264,1.0,2.0,4.516237332066838,1,0.0
2024-01-16 00:00:00-05:00,406.0384826660156,4.716427726537154,407.51626252211264,1.0,2.0,4.5221252848453775,1,0.0
2024-01-17 00:00:00-05:00,403.7481384277344,4.899170100626478,407.51626252211264,1.0,1.0,5.121503208675111,1,0.0
2024-01-18 00:00:00-05:00,409.4790344238281,5.040840749803159,392.6682527172486,-1.0,1.0,5.110295391878383,-1,-2.0
2024-01-19 00:00:00-05:00,417.599365234375,5.3646540962768805,399.0526882937266,-1.0,1.0,5.126282280108341,-1,0.0
2024-01-22 00:00:00-05:00,418.144775390625,5.186121305963623,403.9456326206109,-1.0,1.0,5.127991966561349,-1,0.0
2024-01-23 00:00:00-05:00,419.8798828125,4.977848754403565,403.9456326206109,-1.0,1.0,5.104651333318097,-1,0.0
2024-01-24 00:00:00-05:00,422.2098693847656,5.111646941876107,408.64039553185927,-1.0,1.0,5.104840403819665,-1,0.0
2024-01-25 00:00:00-05:00,422.7254638671875,5.102180332478499,408.64039553185927,-1.0,1.0,5.122931443642247,-1,0.0
2024-01-26 00:00:00-05:00,420.20703125,4.909244833516529,408.64039553185927,-1.0,1.0,5.099756925828785,-1,0.0
2024-01-29 00:00:00-05:00,424.5101623535156,4.888292791518486,408.64039553185927,-1.0,1.0,5.089103566631212,-1,0.0
2024-01-30 00:00:00-05:00,421.68438720703125,4.773257213435242,408.84603771340977,-1.0,2.0,4.520718147109404,-1,0.0
2024-01-31 00:00:00-05:00,413.42523193359375,5.13969327060782,408.84603771340977,-1.0,1.0,5.078568646231979,-1,0.0
2024-02-01 00:00:00-05:00,418.2934875488281,5.162124441392123,408.84603771340977,-1.0,1.0,5.079839686632992,-1,0.0
2024-02-02 00:00:00-05:00,425.36285400390625,5.474801042622535,408.84603771340977,-1.0,1.0,5.090036029452059,-1,0.0
2024-02-05 00:00:00-05:00,424.8076171875,5.384400372756528,408.84603771340977,-1.0,1.0,5.099624154215947,-1,0.0
2024-02-06 00:00:00-05:00,423.9549255371094,5.341709685521905,408.84603771340977,-1.0,1.0,5.118843334215062,-1,0.0
2024-02-07 00:00:00-05:00,428.3174743652344,5.32707911983007,411.9010820251716,-1.0,1.0,5.131716661082382,-1,0.0
2024-02-08 00:00:00-05:00,429.1107177734375,5.0065503497603,413.42548832960154,-1.0,1.0,5.129258939027757,-1,0.0
2024-02-09 00:00:00-05:00,433.33447265625,5.007592510512948,416.39302786873054,-1.0,1.0,5.133228926194877,-1,0.0
2024-02-12 00:00:00-05:00,431.6390380859375,4.95201823090055,417.79544575213004,-1.0,1.0,5.128460223687132,-1,0.0
2024-02-13 00:00:00-05:00,424.90673828125,5.449309077562432,417.79544575213004,-1.0,1.0,5.141336875595713,-1,0.0
2024-02-14 00:00:00-05:00,429.5370178222656,5.410039836829607,417.79544575213004,-1.0,1.0,5.176877797244688,-1,0.0
2024-02-15 00:00:00-05:00,430.81610107421875,5.230935291951361,417.79544575213004,-1.0,1.0,5.181444957234401,-1,0.0
2024-02-16 00:00:00-05:00,426.9096374511719,5.217470562831391,417.79544575213004,-1.0,1.0,5.188891330741931,-1,0.0
2024-02-20 00:00:00-05:00,423.687255859375,5.39671491687936,417.79544575213004,-1.0,1.0,5.197252422604296,-1,0.0
2024-02-21 00:00:00-05:00,421.9917297363281,5.421210567260326,417.79544575213004,-1.0,1.0,5.2049809557699795,-1,0.0
2024-02-22 00:00:00-05:00,434.3458251953125,6.218605205394556,417.79544575213004,-1.0,0.0,5.968944962051721,-1,0.0
2024-02-23 00:00:00-05:00,433.0668029785156,6.072662852730554,417.79544575213004,-1.0,0.0,5.9727863654101965,-1,0.0
2024-02-26 00:00:00-05:00,432.8387145996094,5.68749431801606,417.79544575213004,-1.0,0.0,5.962597363717549,-1,0.0
2024-02-27 00:00:00-05:00,433.8797912597656,5.412227623131098,417.79544575213004,-1.0,1.0,5.194419606557839,-1,0.0
2024-02-28 00:00:00-05:00,431.569580078125,5.19820146317813,417.79544575213004,-1.0,1.0,5.18527657127185,-1,0.0
2024-02-29 00:00:00-05:00,435.2679443359375,5.181071901320644,418.30350926072305,-1.0,1.0,5.177237380756329,-1,0.0
2024-03-01 00:00:00-05:00,441.82171630859375,5.414517402325681,423.8921610548544,-1.0,1.0,5.183321483873493,-1,0.0
2024-03-04 00:00:00-05:00,440.2452392578125,5.09813780217289,425.57914960919544,-1.0,1.0,5.181191891830979,-1,0.0
2024-03-05 00:00:00-05:00,432.34295654296875,5.616511354542804,425.57914960919544,-1.0,0.0,5.944235735358202,-1,0.0
2024-03-06 00:00:00-05:00,435.0596923828125,5.643811549223212,425.57914960919544,-1.0,0.0,5.9436920974370135,-1,0.0
2024-03-07 00:00:00-05:00,441.6630859375,5.8656889890813595,425.57914960919544,-1.0,0.0,5.949707527079957,-1,0.0
2024-03-08 00:00:00-05:00,435.2877502441406,6.300365571032587,425.57914960919544,-1.0,0.0,5.9666318845305435,-1,0.0
2024-03-11 00:00:00-04:00,433.6716003417969,6.025287447357987,425.57914960919544,-1.0,0.0,5.975735804805463,-1,0.0
2024-03-12 00:00:00-04:00,439.8883361816406,6.172331510659175,425.57914960919544,-1.0,0.0,5.98894689655452,-1,0.0
2024-03-13 00:00:00-04:00,436.50726318359375,6.005245486491772,425.57914960919544,-1.0,0.0,5.9946424831444265,-1,0.0
2024-03-14 00:00:00-04:00,435.40673828125,5.963924611491294,425.57914960919544,-1.0,0.0,5.995181961053637,-1,0.0
2024-03-15 00:00:00-04:00,430.2311096191406,6.0020941574419755,425.57914960919544,-1.0,0.0,5.998505820535206,-1,0.0
2024-03-18 00:00:00-04:00,434.33441162109375,6.165654963415049,425.57914960919544,-1.0,0.0,5.9999096505379095,-1,0.0
2024-03-19 00:00:00-04:00,435.41656494140625,6.110029381140102,425.57914960919544,-1.0,0.0,6.006619298660137,-1,0.0
2024-03-20 00:00:00-04:00,440.5791320800781,6.099675075630925,425.57914960919544,-1.0,0.0,6.000079829692979,-1,0.0
2024-03-21 00:00:00-04:00,442.6640930175781,6.04270877764845,426.3321343424813,-1.0,0.0,5.985070788471007,-1,0.0
2024-03-22 00:00:00-04:00,443.1703796386719,5.736280797050348,426.3321343424813,-1.0,0.0,5.963314256313899,-1,0.0
2024-03-25 00:00:00-04:00,441.56207275390625,5.54388729083988,426.3321343424813,-1.0,1.0,5.190038121075098,-1,0.0
2024-03-26 00:00:00-04:00,440.1324462890625,5.400523271849056,426.37406366212986,-1.0,1.0,5.195049672284002,-1,0.0
2024-03-27 00:00:00-04:00,441.6315612792969,5.318157828927328,426.37406366212986,-1.0,1.0,5.197912652671056,-1,0.0
2024-03-28 00:00:00-04:00,440.81744384765625,4.98391323627484,426.37406366212986,-1.0,1.0,5.193049029571142,-1,0.0
2024-04-01 00:00:00-04:00,441.75067138671875,4.933280039912784,426.51148719202865,-1.0,1.0,5.187276385356512,-1,0.0
2024-04-02 00:00:00-04:00,437.93829345703125,5.126973898197498,426.51148719202865,-1.0,1.0,5.18596546172262,-1,0.0
2024-04-03 00:00:00-04:00,438.9211730957031,5.115644193428136,426.51148719202865,-1.0,1.0,5.184469264524865,-1,0.0
2024-04-04 00:00:00-04:00,432.2097473144531,5.7795690602630705,426.51148719202865,-1.0,0.0,5.946304958214462,-1,0.0
2024-04-05 00:00:00-04:00,437.3028564453125,5.978982877820524,426.51148719202865,-1.0,0.0,5.947861049624275,-1,0.0
2024-04-08 00:00:00-04:00,437.4319763183594,5.708710591424778,426.51148719202865,-1.0,0.0,5.950229816570318,-1,0.0
2024-04-09 00:00:00-04:00,439.0502624511719,5.713667969849656,426.51148719202865,-1.0,0.0,5.905949771191534,-1,0.0
2024-04-10 00:00:00-04:00,435.218017578125,5.7330225402145425,426.51148719202865,-1.0,0.0,5.904859394945471,-1,0.0
2024-04-11 00:00:00-04:00,442.16766357421875,5.990701543500419,426.51148719202865,-1.0,0.0,5.924038080094211,-1,0.0
2024-04-12 00:00:00-04:00,435.1186828613281,6.234528428969959,426.51148719202865,-1.0,0.0,5.952814794182966,-1,0.0
2024-04-15 00:00:00-04:00,427.9605712890625,6.79649067792974,426.51148719202865,-1.0,0.0,5.986561829532836,-1,0.0
2024-04-16 00:00:00-04:00,428.0002746582031,6.519922112476753,426.51148719202865,-1.0,0.0,6.0070756865691415,-1,0.0
2024-04-17 00:00:00-04:00,422.778076171875,6.684019590338939,444.06968216875697,1.0,0.0,6.0481336956382235,1,2.0
2024-04-18 00:00:00-04:00,420.3655700683594,6.5527280570920965,440.7245516573681,1.0,0.0,6.08309202286395,1,0.0
2024-04-19 00:00:00-04:00,411.6685485839844,6.924020004079618,433.58021333164595,1.0,0.0,6.2250317772249435,1,0.0
2024-04-22 00:00:00-04:00,415.80859375,6.950411305202908,433.33165447043643,1.0,0.0,6.258003573951215,1,0.0
2024-04-23 00:00:00-04:00,422.01361083984375,6.996001004575165,433.33165447043643,1.0,0.0,6.290090418760952,1,0.0
2024-04-24 00:00:00-04:00,423.44329833984375,6.84542457749112,433.33165447043643,1.0,0.0,6.313229342041377,1,0.0
2024-04-25 00:00:00-04:00,421.3981018066406,6.991864469993279,433.33165447043643,1.0,0.0,6.340374747159453,1,0.0
2024-04-26 00:00:00-04:00,427.9010009765625,7.096852238852214,433.33165447043643,1.0,0.0,6.389621277150287,1,0.0
2024-04-29 00:00:00-04:00,429.6383972167969,6.762448959974167,433.33165447043643,1.0,0.0,6.403960803412744,1,0.0
2024-04-30 00:00:00-04:00,421.53704833984375,6.904280095804162,433.33165447043643,1.0,0.0,6.422491147575389,1,0.0
2024-05-01 00:00:00-04:00,418.4891357421875,7.155036776842588,433.33165447043643,1.0,0.0,6.448653491477789,1,0.0
2024-05-02 00:00:00-04:00,423.8304443359375,7.152369718885017,433.33165447043643,1.0,0.0,6.472919568284935,1,0.0
2024-05-03 00:00:00-04:00,432.3487854003906,7.3882478248970145,433.33165447043643,1.0,0.0,6.914674494295652,1,0.0
2024-05-06 00:00:00-04:00,437.08447265625,7.1319266917610955,414.49279345155884,-1.0,0.0,6.928252756637242,-1,-2.0
2024-05-07 00:00:00-04:00,437.15399169921875,6.656017004599184,416.8689901328236,-1.0,0.0,6.912238888870298,-1,0.0
2024-05-08 00:00:00-04:00,436.8958435058594,6.380591827246595,416.8689901328236,-1.0,0.0,6.852053605740749,-1,0.0
2024-05-09 00:00:00-04:00,437.8489685058594,6.054276377042191,419.63340981195364,-1.0,1.0,5.74422889471088,-1,0.0
2024-05-10 00:00:00-04:00,438.8814697265625,5.827109006587914,421.9849282202529,-1.0,1.0,5.74635402578465,-1,0.0
2024-05-13 00:00:00-04:00,439.8940734863281,5.4866438958079025,422.4660081318192,-1.0,1.0,5.739861272535232,-1,0.0
2024-05-14 00:00:00-04:00,442.7236633300781,5.3360972024094515,424.07916051523773,-1.0,1.0,5.730013368385823,-1,0.0
2024-05-15 00:00:00-04:00,449.6435241699219,5.519293809596771,429.6142074657731,-1.0,1.0,5.724996236033703,-1,0.0
2024-05-16 00:00:00-04:00,448.73016357421875,5.253294122593869,435.4581172246392,-1.0,2.0,4.844301276659171,-1,0.0
2024-05-17 00:00:00-04:00,448.5117492675781,5.0436774885444615,435.4581172246392,-1.0,2.0,4.85669577780624,-1,0.0
2024-05-20 00:00:00-04:00,451.63909912109375,4.918561283379177,435.814415974851,-1.0,2.0,4.869495036748295,-1,0.0
2024-05-21 00:00:00-04:00,452.5226135253906,4.739439579964848,436.49352023889145,-1.0,2.0,4.884685804628871,-1,0.0
2024-05-22 00:00:00-04:00,452.4333190917969,4.636808525790256,436.97025549388405,-1.0,2.0,4.902844549192934,-1,0.0
2024-05-23 00:00:00-04:00,450.3980407714844,5.039848580357127,437.75407527510833,-1.0,2.0,5.060195648102054,-1,0.0
2024-05-24 00:00:00-04:00,454.6571960449219,5.097794353618195,437.902572650702,-1.0,2.0,5.071921796989941,-1,0.0
2024-05-28 00:00:00-04:00,456.374755859375,4.890820664986348,439.68193373273897,-1.0,2.0,5.0794531837216885,-1,0.0
2024-05-29 00:00:00-04:00,453.1580810546875,4.832615756537598,439.68193373273897,-1.0,2.0,5.087729176950038,-1,0.0
2024-05-30 00:00:00-04:00,448.30322265625,4.967876161324132,439.68193373273897,-1.0,2.0,5.106527128727266,-1,0.0
2024-05-31 00:00:00-04:00,447.46923828125,5.406316588284165,439.68193373273897,-1.0,2.0,5.125685992317308,-1,0.0
2024-06-03 00:00:00-04:00,449.8718566894531,5.628162039156005,439.68193373273897,-1.0,1.0,5.941433848319438,-1,0.0
2024-06-04 00:00:00-04:00,451.1029357910156,5.507144331157995,439.68193373273897,-1.0,2.0,5.145783050496983,-1,0.0
2024-06-05 00:00:00-04:00,460.1971130371094,5.87378876771992,439.68193373273897,-1.0,1.0,5.952809761315303,-1,0.0
2024-06-06 00:00:00-04:00,460.0382385253906,5.519720782843685,444.5436279335459,-1.0,2.0,5.163218948192758,-1,0.0
2024-06-07 00:00:00-04:00,459.6312255859375,5.35494392822968,444.9301295871775,-1.0,2.0,5.1750433222981735,-1,0.0
2024-06-10 00:00:00-04:00,461.48773193359375,5.182818258958909,444.9301295871775,-1.0,2.0,5.180296065970998,-1,0.0
2024-06-11 00:00:00-04:00,464.6548156738281,5.271144775459426,446.1872537181805,-1.0,2.0,5.1845609553350025,-1,0.0
2024-06-12 00:00:00-04:00,470.74072265625,5.585931886307672,452.6658249825871,-1.0,1.0,5.940580498815049,-1,0.0
2024-06-13 00:00:00-04:00,473.292236328125,5.448290616107582,457.4211853142923,-1.0,2.0,5.18610956230108,-1,0.0
2024-06-14 00:00:00-04:00,475.7445068359375,5.222155665920946,458.6483828529099,-1.0,2.0,5.190719126669332,-1,0.0
2024-06-17 00:00:00-04:00,481.572265625,5.5656672400585405,463.4328186012459,-1.0,2.0,5.199285547389755,-1,0.0
2024-06-18 00:00:00-04:00,481.72119140625,5.2543246358701285,465.5736433477558,-1.0,2.0,5.2021561946235595,-1,0.0
2024-06-20 00:00:00-04:00,478.00811767578125,5.44570094217014,465.5736433477558,-1.0,2.0,5.219197524259443,-1,0.0
2024-06-21 00:00:00-04:00,476.72735595703125,5.2853477182776505,465.5736433477558,-1.0,2.0,5.226550393273503,-1,0.0
2024-06-24 00:00:00-04:00,471.29998779296875,5.364382377102887,465.5736433477558,-1.0,2.0,5.237497155563646,-1,0.0
2024-06-25 00:00:00-04:00,476.6896057128906,5.396736350111552,465.5736433477558,-1.0,2.0,5.242257212591492,-1,0.0
2024-06-26 00:00:00-04:00,477.6739807128906,5.1344977134188685,465.5736433477558,-1.0,2.0,5.241745606517912,-1,0.0
2024-06-27 00:00:00-04:00,478.90704345703125,4.998917087140106,465.5736433477558,-1.0,2.0,5.232932940675646,-1,0.0
2024-06-28 00:00:00-04:00,476.42108154296875,5.368122301191771,465.5736433477558,-1.0,2.0,5.232631494905927,-1,0.0
2024-07-01 00:00:00-04:00,479.2153625488281,5.450811703256173,465.5736433477558,-1.0,2.0,5.234651902641747,-1,0.0
2024-07-02 00:00:00-04:00,484.2469482421875,5.577937610272624,465.5736433477558,-1.0,2.0,5.239297430242534,-1,0.0
2024-07-03 00:00:00-04:00,488.2841796875,5.512367009862276,470.2063459337971,-1.0,2.0,5.248664405429609,-1,0.0
2024-07-05 00:00:00-04:00,493.37542724609375,5.514008368289891,475.5478866941658,-1.0,2.0,5.258042476869922,-1,0.0
2024-07-08 00:00:00-04:00,494.548828125,5.2012599981342476,478.1051452516925,-1.0,2.0,5.269091761322767,-1,0.0
2024-07-09 00:00:00-04:00,494.97637939453125,5.055024763403899,479.55835166495746,-1.0,2.0,5.255356503778721,-1,0.0
2024-07-10 00:00:00-04:00,500.1372375488281,5.121293571864011,482.39347244220016,-1.0,2.0,5.250009350723802,-1,0.0
2024-07-11 00:00:00-04:00,489.1691589355469,5.857119627996757,482.39347244220016,-1.0,1.0,5.949620090204685,-1,0.0
2024-07-12 00:00:00-04:00,492.0429382324219,6.036090485991094,482.39347244220016,-1.0,1.0,5.952409457810697,-1,0.0
2024-07-15 00:00:00-04:00,493.3654479980469,6.120599056443891,482.39347244220016,-1.0,1.0,5.957665382767985,-1,0.0
2024-07-16 00:00:00-04:00,493.55438232421875,6.034571088411346,482.39347244220016,-1.0,1.0,5.959995858696572,-1,0.0
2024-07-17 00:00:00-04:00,479.066162109375,6.886894408792399,503.2591348946915,1.0,0.0,6.910830862199303,1,2.0
2024-07-18 00:00:00-04:00,476.7989501953125,7.136907202698831,499.0587206013088,1.0,0.0,6.922729616962436,1,0.0
2024-07-19 00:00:00-04:00,472.57281494140625,7.19386697292948,495.94223493813183,1.0,0.0,6.936286484760788,1,0.0
2024-07-22 00:00:00-04:00,479.6131286621094,7.280933469226816,495.94223493813183,1.0,0.0,6.952698245925838,1,0.0
2024-07-23 00:00:00-04:00,477.922607421875,6.979430257013526,495.94223493813183,1.0,0.0,6.953913337338914,1,0.0
2024-07-24 00:00:00-04:00,460.7793884277344,8.082320377178087,486.7304201690892,1.0,0.0,7.002974512984095,1,0.0
2024-07-25 00:00:00-04:00,455.69805908203125,8.498179405695986,480.5334296985061,1.0,0.0,7.113361047034607,1,0.0
2024-07-26 00:00:00-04:00,460.3716735839844,8.410060824122619,480.5334296985061,1.0,0.0,7.169739298212346,1,0.0
2024-07-29 00:00:00-04:00,461.2964782714844,8.194525495805145,480.5334296985061,1.0,0.0,7.212438723112046,1,0.0
2024-07-30 00:00:00-04:00,454.96221923828125,8.609108489671481,480.5334296985061,1.0,0.0,8.358838918494664,1,0.0
2024-07-31 00:00:00-04:00,468.4262390136719,9.265634430561297,480.5334296985061,1.0,0.0,8.509971503839102,1,0.0
2024-08-01 00:00:00-04:00,457.08026123046875,10.285085441620888,480.5334296985061,1.0,0.0,8.763559209236501,1,0.0
2024-08-02 00:00:00-04:00,446.2314758300781,10.767053247377877,473.54195264683864,1.0,0.0,9.013995964004172,1,0.0
2024-08-05 00:00:00-04:00,432.9266052246094,12.206143523854834,462.33358841710873,1.0,0.0,10.630979160853723,1,0.0
2024-08-06 00:00:00-04:00,437.063232421875,12.229509177607405,462.33358841710873,1.0,0.0,11.371947847615251,1,0.0
2024-08-07 00:00:00-04:00,432.3299255371094,12.461347937474338,462.33358841710873,1.0,0.0,11.589827865587068,1,0.0
2024-08-08 00:00:00-04:00,445.5553283691406,12.629235400935945,462.33358841710873,1.0,0.0,11.76306245481188,1,0.0
2024-08-09 00:00:00-04:00,447.8821716308594,12.007693146968908,462.33358841710873,1.0,0.0,11.798009696548599,1,0.0
2024-08-12 00:00:00-04:00,448.8467102050781,11.385658183059943,462.33358841710873,1.0,0.0,11.746465757362518,1,0.0
2024-08-13 00:00:00-04:00,459.9838562011719,11.387657374852193,462.33358841710873,1.0,0.0,11.706598159305816,1,0.0
2024-08-14 00:00:00-04:00,460.133056640625,10.916124971050364,462.33358841710873,1.0,0.0,11.627550840480271,1,0.0
2024-08-15 00:00:00-04:00,471.7574462890625,11.026726341574756,434.23447427680134,-1.0,0.0,11.57293043148886,-1,-2.0
2024-08-16 00:00:00-04:00,472.364013671875,10.397383249506394,436.9447214186869,-1.0,0.0,11.474968166323656,-1,0.0
2024-08-19 00:00:00-04:00,478.5689697265625,10.147189021372945,440.5425393214027,-1.0,0.0,11.372831309019755,-1,0.0
2024-08-20 00:00:00-04:00,477.5646667480469,9.569007794655104,444.71064038826046,-1.0,0.0,11.112096616164878,-1,0.0
2024-08-21 00:00:00-04:00,479.79205322265625,9.114271577249246,457.08967595536257,-1.0,1.0,7.350351517991033,-1,0.0
2024-08-22 00:00:00-04:00,472.18499755859375,9.36926226468577,457.08967595536257,-1.0,0.0,11.003169469197434,-1,0.0
2024-08-23 00:00:00-04:00,477.30609130859375,9.216906669257451,457.08967595536257,-1.0,1.0,8.5832048852505,-1,0.0
2024-08-26 00:00:00-04:00,472.6722412109375,9.005210270046742,457.08967595536257,-1.0,1.0,8.726894618652162,-1,0.0
2024-08-27 00:00:00-04:00,474.08428955078125,8.714249388667467,457.08967595536257,-1.0,1.0,8.725921908653339,-1,0.0
2024-08-28 00:00:00-04:00,468.70465087890625,8.750697875488289,457.08967595536257,-1.0,1.0,8.727691620570122,-1,0.0
2024-08-29 00:00:00-04:00,468.0185241699219,8.726823726638193,457.08967595536257,-1.0,1.0,8.72763376097466,-1,0.0
2024-08-30 00:00:00-04:00,473.5970458984375,8.489553552416718,457.08967595536257,-1.0,1.0,8.71275374793979,-1,0.0
2024-09-03 00:00:00-04:00,459.21820068359375,9.31713516980202,457.08967595536257,-1.0,1.0,8.748305596284625,-1,0.0
2024-09-04 00:00:00-04:00,458.02490234375,9.053650306291676,457.08967595536257,-1.0,1.0,8.765269191285018,-1,0.0
2024-09-05 00:00:00-04:00,458.4525146484375,8.88611925118789,457.08967595536257,-1.0,1.0,8.77162972075359,-1,0.0
2024-09-06 00:00:00-04:00,446.17181396484375,9.293194361591535,478.54617915705586,1.0,1.0,8.797707952795488,1,2.0
2024-09-09 00:00:00-04:00,451.90948486328125,9.037080798306599,476.52702688134076,1.0,1.0,8.809106659724588,1,0.0
2024-09-10 00:00:00-04:00,456.08587646484375,8.823478040693814,476.52702688134076,1.0,1.0,8.809759904314097,1,0.0
2024-09-11 00:00:00-04:00,465.989990234375,9.739977341884105,476.52702688134076,1.0,1.0,8.850204140730185,1,0.0
2024-09-12 00:00:00-04:00,470.56414794921875,9.480944605765417,476.52702688134076,1.0,1.0,8.876484993439986,1,0.0
2024-09-13 00:00:00-04:00,472.6722412109375,8.958447955382882,476.52702688134076,1.0,1.0,8.879763511917703,1,0.0
2024-09-16 00:00:00-04:00,470.5840148925781,8.604543236011864,476.52702688134076,1.0,1.0,8.869178116690556,1,0.0
2024-09-17 00:00:00-04:00,470.8326416015625,8.40336846999133,476.52702688134076,1.0,1.0,8.851925907553547,1,0.0
2024-09-18 00:00:00-04:00,468.79412841796875,8.358541763820751,476.52702688134076,1.0,1.0,8.780740508172183,1,0.0
2024-09-19 00:00:00-04:00,480.6472473144531,8.993391309857195,454.28377588292096,-1.0,1.0,8.78782886822835,-1,-2.0
2024-09-20 00:00:00-04:00,479.732421875,8.630028625300314,454.28377588292096,-1.0,1.0,8.782738537811317,-1,0.0
2024-09-23 00:00:00-04:00,481.0040283203125,8.01995602122978,454.55804192938626,-1.0,1.0,8.758901584168143,-1,0.0
2024-09-24 00:00:00-04:00,483.32421875,7.831361378694899,455.53224434805446,-1.0,1.0,8.560304936712162,-1,0.0
2024-09-25 00:00:00-04:00,483.7723083496094,7.3698649113397865,458.4272582383294,-1.0,1.0,8.566183185156884,-1,0.0
2024-09-26 00:00:00-04:00,487.40692138671875,7.419551059782325,461.98465233628457,-1.0,1.0,8.567029218532165,-1,0.0
2024-09-27 00:00:00-04:00,484.6983947753906,7.183456483619978,461.98465233628457,-1.0,1.0,8.56842191560943,-1,0.0
2024-09-30 00:00:00-04:00,486.0128479003906,7.0117958904167725,467.16610192780917,-1.0,2.0,5.4839613296284675,-1,0.0
2024-10-01 00:00:00-04:00,479.2414855957031,7.373120880493643,467.16610192780917,-1.0,1.0,8.459898947636821,-1,0.0
2024-10-02 00:00:00-04:00,479.9186706542969,7.249212816485511,467.16610192780917,-1.0,1.0,8.430370017608741,-1,0.0
2024-10-03 00:00:00-04:00,479.5601501464844,7.077947815965889,467.16610192780917,-1.0,1.0,8.398169488998198,-1,0.0
2024-10-04 00:00:00-04:00,485.2659912109375,6.9965008620373075,467.16610192780917,-1.0,1.0,8.331966222926225,-1,0.0
2024-10-07 00:00:00-04:00,480.0679931640625,6.939133239367903,467.16610192780917,-1.0,1.0,8.301014378847151,-1,0.0
2024-10-08 00:00:00-04:00,487.23760986328125,7.030890996499113,467.16610192780917,-1.0,1.0,8.27340300097002,-1,0.0
2024-10-09 00:00:00-04:00,491.0714111328125,6.903365557403772,467.16610192780917,-1.0,1.0,8.244253268128185,-1,0.0
2024-10-10 00:00:00-04:00,490.5137939453125,6.704947099401446,473.08339582184556,-1.0,2.0,5.614296180985186,-1,0.0
2024-10-11 00:00:00-04:00,491.280517578125,6.4546738191360244,473.1747244425551,-1.0,2.0,5.676791267875552,-1,0.0
2024-10-14 00:00:00-04:00,495.403076171875,6.35390037482208,477.56089376686793,-1.0,2.0,5.796366123767296,-1,0.0
2024-10-15 00:00:00-04:00,488.7810974121094,6.696371984857981,477.56089376686793,-1.0,2.0,5.890648718054946,-1,0.0
2024-10-16 00:00:00-04:00,488.8408508300781,6.4369977477046945,477.56089376686793,-1.0,2.0,5.969900309383511,-1,0.0
2024-10-17 00:00:00-04:00,489.1794128417969,6.348944575357665,477.56089376686793,-1.0,2.0,5.99264849523332,-1,0.0
2024-10-18 00:00:00-04:00,492.3858337402344,6.144229170689044,477.56089376686793,-1.0,2.0,6.015437740791551,-1,0.0
2024-10-21 00:00:00-04:00,493.33184814453125,6.019733840599659,477.56089376686793,-1.0,2.0,6.0617097301317795,-1,0.0
2024-10-22 00:00:00-04:00,493.86956787109375,5.963451783335326,477.56089376686793,-1.0,2.0,6.079487866239122,-1,0.0
2024-10-23 00:00:00-04:00,486.30157470703125,6.4535105313889005,477.56089376686793,-1.0,2.0,6.098187758080278,-1,0.0
2024-10-24 00:00:00-04:00,490.2449035644531,6.270205018120302,477.56089376686793,-1.0,2.0,6.109652811276068,-1,0.0
2024-10-25 00:00:00-04:00,493.2322692871094,6.435829633526233,477.56089376686793,-1.0,2.0,6.126236477389788,-1,0.0
2024-10-28 00:00:00-04:00,493.3119201660156,6.132803464103781,477.56089376686793,-1.0,2.0,6.130861739825213,-1,0.0
2024-10-29 00:00:00-04:00,498.0518493652344,6.266361897861593,477.56089376686793,-1.0,2.0,6.144194616879105,-1,0.0
2024-10-30 00:00:00-04:00,494.28778076171875,6.083844982998135,477.56089376686793,-1.0,2.0,6.157210707142826,-1,0.0
2024-10-31 00:00:00-04:00,481.8106384277344,6.7331331771178835,477.56089376686793,-1.0,2.0,6.184894902109952,-1,0.0
2024-11-01 00:00:00-04:00,485.3755187988281,6.746909275507849,477.56089376686793,-1.0,2.0,6.211247839610816,-1,0.0
2024-11-04 00:00:00-05:00,483.9615173339844,6.583056581147766,477.56089376686793,-1.0,2.0,6.22905363773296,-1,0.0
2024-11-05 00:00:00-05:00,490.1353759765625,6.6088557261610035,477.56089376686793,-1.0,2.0,6.2497780146982,-1,0.0
2024-11-06 00:00:00-05:00,503.4490051269531,7.361984931636002,482.0209090360155,-1.0,2.0,6.287989251585969,-1,0.0
